#item,x,y,dx,dy,label
0,120.666666667,159.333333333,22.6118696843,24.0173621278,1
1,58.0,132.0,22.6118696843,24.0173621278,1
2,14.0,343.333333333,30.0963985497,31.967108992,1
3,34.6666666667,376.0,30.0963985497,31.967108992,1
4,262.666666667,172.666666667,30.0963985497,31.967108992,1
5,334.666666667,202.666666667,26.5477321967,28.1978671708,1
6,341.333333333,232.0,26.5477321967,28.1978671708,1
7,313.333333333,178.666666667,21.5036630794,22.8402724083,1
8,324.666666667,80.6666666667,26.019432326,27.6367296141,1
9,397.333333333,150.0,26.019432326,27.6367296141,1
