#item,x,y,dx,dy,label
0,13.8095238095,318.095238095,47.2124705962,53.6692410879,1
1,48.5714285714,292.380952381,41.6456481882,43.0373644284,1
2,242.857142857,141.428571429,37.4810833693,43.0373644284,1
3,237.142857143,174.761904762,45.3521108769,47.3411008712,1
4,276.19047619,209.047619048,40.8168997892,42.6069907841,1
5,307.142857143,375.238095238,29.7555199463,38.3462917057,1
6,406.666666667,237.619047619,32.731071941,38.3462917057,1
7,423.80952381,204.761904762,32.731071941,38.3462917057,1
8,427.142857143,176.19047619,32.731071941,38.3462917057,1
9,364.761904762,37.619047619,36.0041791351,42.1809208762,1
10,437.619047619,453.80952381,26.2470465895,34.1665459098,1
