#item,x,y,dx,dy,label
0,413.529411765,83.5294117647,26.8798551591,31.558610863,1
1,427.058823529,213.529411765,26.8798551591,25.562474799,1
2,442.352941176,225.294117647,26.8798551591,25.562474799,1
3,430.588235294,309.411764706,26.8798551591,25.562474799,1
4,394.117647059,303.529411765,29.567840675,30.6212885617,1
5,370.0,345.882352941,29.567840675,30.6212885617,1
6,352.352941176,344.117647059,23.9499509467,27.5591597056,1
7,337.647058824,346.470588235,23.9499509467,27.5591597056,1
8,234.117647059,342.941176471,28.9794406455,36.3144291524,1
9,252.352941176,230.588235294,23.4733469229,29.4146876135,1
10,285.882352941,112.352941176,28.4027497767,29.1205407373,1
11,110.0,317.647058824,22.7761650459,23.5876379972,1
12,153.529411765,308.823529412,18.2642067503,23.5876379972,1
13,20.0,85.7894736842,33.3577902991,37.4385974176,1
14,360.0,310.526315789,26.4821159204,29.7217911565,1
15,347.5,381.25,22.6723803102,32.5340588351,1
