#item,x,y,dx,dy,label
0,165.294117647,149.411764706,36.693569329,39.5597040293,1
1,50.0,74.7058823529,33.0242123961,35.6037336263,1
2,70.5882352941,69.4117647059,29.4245732449,47.3885694566,1
3,410.0,105.882352941,39.164106989,38.0008938473,1
4,338.823529412,1.76470588235,35.2476962901,30.7807240163,1
5,364.705882353,1.76470588235,35.2476962901,30.7807240163,1
6,477.058823529,27.6470588235,20.8134121823,40.9691436657,1
7,178.823529412,179.411764706,30.4729167761,40.9691436657,1
8,171.176470588,267.058823529,27.4256250985,40.9691436657,1
9,150.0,41.1764705882,24.6830625887,29.8665057323,1
