#item,x,y,dx,dy,label
0,310.0,14.6666666667,36.4177461371,41.472829831,1
1,73.3333333333,40.0,23.6547464082,26.9382204156,1
2,458.666666667,22.6666666667,37.3380911456,38.2688336894,1
3,460.0,125.333333333,35.5081531617,36.3932800599,1
4,334.0,286.0,42.9648653257,44.0358688725,1
5,232.0,361.333333333,34.8015409138,42.7279595311,1
6,199.333333333,373.333333333,37.8988780551,50.1652646502,1
7,266.0,429.333333333,30.6980912247,40.6338643667,1
8,158.0,430.666666667,37.1446903818,49.1669758837,1
9,122.0,477.333333333,35.6810413735,32.2584528773,1
10,460.666666667,424.666666667,36.9522913794,54.8959650266,1
11,380.0,390.0,32.924491619,48.9123048387,1
12,308.666666667,348.0,39.838634859,43.1450549752,1
