#item,x,y,dx,dy,label
0,331.428571429,285.238095238,28.3196968799,38.2293413985,1
1,54.7619047619,370.952380952,33.9241648924,41.2154352552,1
2,101.904761905,410.476190476,33.9241648924,41.2154352552,1
3,334.761904762,324.761904762,33.9241648924,41.2154352552,1
4,344.761904762,353.333333333,30.5317484031,37.0938917297,1
5,362.857142857,383.80952381,30.5317484031,37.0938917297,1
6,467.619047619,332.380952381,30.5317484031,37.0938917297,1
7,455.714285714,149.047619048,27.4785735628,33.3845025567,1
8,161.904761905,225.714285714,24.7307162065,27.0414470709,1
9,137.619047619,221.428571429,24.7307162065,27.0414470709,1
10,437.142857143,36.1904761905,24.7307162065,27.0414470709,1
11,449.523809524,477.142857143,22.2576445859,21.9035721274,1
12,187.647058824,175.294117647,35.8788754276,38.109008937,1
