#item,x,y,dx,dy,label
0,171.428571429,87.619047619,34.5316436042,40.693741926,1
1,151.904761905,126.666666667,34.5316436042,49.2394277305,1
2,161.428571429,180.952380952,34.5316436042,49.2394277305,1
3,207.619047619,126.666666667,37.9848079646,44.3154849574,1
4,231.904761905,194.761904762,24.9218325056,29.0753896806,1
5,212.380952381,228.095238095,30.1554173318,35.1812215135,1
6,245.238095238,228.571428571,30.1554173318,42.5692780313,1
7,236.666666667,265.714285714,26.5997920742,31.0330036848,1
8,278.571428571,282.857142857,26.5997920742,41.3049279045,1
9,304.285714286,343.333333333,35.4043232507,41.3049279045,1
10,300.952380952,416.666666667,35.4043232507,37.174435114,1
11,255.238095238,267.619047619,28.6775018331,30.1112924424,1
12,381.428571429,154.285714286,41.5668631295,48.4945375914,1
13,318.095238095,40.9523809524,45.7235494424,58.6783904856,1
