#item,x,y,dx,dy,label
0,53.3333333333,431.428571429,29.1927985049,35.7772973823,1
1,34.2857142857,457.619047619,35.3232861909,35.7772973823,1
2,208.571428571,387.619047619,28.3257431965,31.558796248,1
3,223.80952381,424.285714286,34.2741492678,34.7146758728,1
4,256.19047619,400.0,27.7620609069,28.1188874569,1
5,315.714285714,456.19047619,30.5382669976,37.4262392052,1
6,297.619047619,166.666666667,30.5382669976,33.6836152847,1
7,350.476190476,121.904761905,30.5382669976,33.6836152847,1
8,268.571428571,67.1428571429,20.0361569771,24.5553555425,1
9,233.80952381,71.9047619048,26.6681249365,29.7119802065,1
10,445.238095238,178.571428571,29.3349374302,29.7119802065,1
11,324.761904762,90.0,23.7612993184,26.7407821858,1
