#item,x,y,dx,dy,label
0,126.315789474,296.842105263,23.8293007394,27.6973007657,1
1,140.526315789,316.315789474,31.7167992841,36.496456246,1
2,21.0526315789,318.947368421,28.5451193557,32.8468106214,1
3,8.42105263158,300.526315789,25.6906074201,29.5621295592,1
4,301.052631579,223.157894737,28.2596681621,32.5183425152,1
5,322.631578947,111.052631579,22.8903312113,26.3398574373,1
6,325.263157895,90.0,22.8903312113,23.7058716936,1
7,306.842105263,353.157894737,36.8651073192,34.7077667465,1
8,372.105263158,397.894736842,29.8607369285,38.1785434212,1
9,406.315789474,397.368421053,36.1314916835,46.1960375396,1
