#item,x,y,dx,dy,label
0,119.523809524,170.476190476,29.1473641927,33.8403948746,1
1,99.5238095238,168.571428571,29.1473641927,33.8403948746,1
2,1.42857142857,234.761904762,23.6093649961,40.9468777982,1
3,1.90476190476,321.904761905,23.6093649961,33.1669710165,1
4,89.5238095238,128.571428571,38.0231184198,44.145238423,1
5,157.142857143,136.666666667,41.8254302618,53.4157384919,1
6,202.857142857,70.9523809524,46.007973288,58.757312341,1
7,292.857142857,66.1904761905,37.2664583633,47.5934229963,1
8,432.857142857,124.285714286,45.0924146196,52.3527652959,1
9,429.523809524,173.80952381,45.0924146196,52.3527652959,1
10,437.142857143,210.476190476,45.0924146196,52.3527652959,1
11,58.0952380952,329.047619048,26.6266199087,30.9137843796,1
12,78.0952380952,327.619047619,26.6266199087,30.9137843796,1
13,99.5238095238,334.761904762,26.6266199087,30.9137843796,1
14,122.857142857,325.714285714,26.6266199087,30.9137843796,1
15,140.952380952,319.523809524,23.9639579178,27.8224059416,1
16,172.857142857,299.047619048,21.5675621261,25.0401653474,1
17,250.0,270.952380952,23.7243183387,27.5441818822,1
18,271.904761905,295.238095238,21.3518865048,24.789763694,1
19,358.095238095,294.761904762,21.3518865048,24.789763694,1
