#item,x,y,dx,dy,label
0,462.105263158,96.8421052632,26.018643627,31.2564074905,1
1,354.210526316,125.263157895,26.018643627,31.2564074905,1
2,353.157894737,191.578947368,26.018643627,31.2564074905,1
3,337.894736842,222.631578947,26.018643627,31.2564074905,1
4,459.473684211,193.157894737,26.018643627,31.2564074905,1
5,235.263157895,420.526315789,26.018643627,31.2564074905,1
6,131.052631579,341.052631579,41.9032857477,45.3048811448,1
7,142.631578947,422.631578947,37.3358276012,49.8353692593,1
8,122.631578947,407.894736842,36.9624693252,40.3666491001,1
9,88.9473684211,443.157894737,40.2521290951,48.8436454111,1
10,184.736842105,437.894736842,26.4094218993,35.6070175047,1
