#item,x,y,dx,dy,label
0,280.0,155.625,31.4508086512,40.6976859199,1
1,343.75,166.25,28.3057277861,32.9651255951,1
2,411.25,167.5,22.9276395067,32.3091195958,1
3,321.25,240.625,30.5166881834,35.5400315554,1
4,304.375,415.0,33.5683570018,43.003438182,1
5,108.125,392.5,30.2115213016,34.8327849274,1
6,171.25,190.0,24.4713322543,25.3931002121,1
7,166.875,115.0,32.5713432305,25.3931002121,1
8,234.375,39.375,23.744509215,25.3931002121,1
9,246.875,3.125,26.1189601365,27.9324102333,1
10,103.125,92.5,23.5070641229,27.9324102333,1
11,88.75,221.875,28.4435475887,33.7982163823,1
12,274.375,471.875,30.0550341563,27.102789717,1
13,361.875,148.75,40.003250462,32.7943755575,1
