#item,x,y,dx,dy,label
0,68.2352941176,71.1764705882,25.7670941522,26.8150575665,1
1,125.882352941,80.5882352941,28.3438035674,32.4462196554,1
2,117.058823529,114.705882353,34.2960023165,32.4462196554,1
3,207.647058824,191.176470588,30.8664020849,43.1859183614,1
4,238.823529412,175.294117647,33.9530422934,31.4825344855,1
5,218.823529412,268.823529412,30.557738064,31.4825344855,1
6,263.529411765,258.823529412,33.6135118704,38.0938667274,1
7,311.176470588,230.0,36.9748630575,38.0938667274,1
8,328.235294118,32.3529411765,36.9748630575,34.2844800547,1
9,221.764705882,327.647058824,28.4027497767,35.2358542922,1
