#item,x,y,dx,dy,label
0,73.1578947368,206.315789474,45.6787020706,42.4897840102,1
1,264.736842105,41.5789473684,44.7696958994,46.7387624113,1
2,285.263157895,69.4736842105,44.7696958994,46.7387624113,1
3,325.263157895,88.4210526316,40.2927263094,42.0648861701,1
4,385.789473684,1.57894736842,32.6371083106,27.5987718162,1
5,446.315789474,316.842105263,32.6371083106,33.0605687587,1
6,435.263157895,345.263157895,32.6371083106,33.0605687587,1
7,391.578947368,431.052631579,32.6371083106,36.3666256345,1
8,395.263157895,476.315789474,35.9008191417,25.9836958128,1
9,367.368421053,124.210526316,26.1716971543,28.2962447402,1
