#item,x,y,dx,dy,label
0,108.846153846,70.0,18.0,24.0,1
1,165.769230769,35.3846153846,32.0,24.0,1
2,213.846153846,19.6153846154,32.0,24.0,1
3,238.461538462,8.84615384615,22.0,24.0,1
4,240.0,32.6923076923,24.0,34.0,1
5,213.076923077,44.6153846154,24.0,34.0,1
6,190.769230769,81.9230769231,20.0,24.0,1
7,223.846153846,82.6923076923,22.0,30.0,1
8,277.307692308,81.1538461538,22.0,32.0,1
9,145.384615385,144.615384615,26.0,32.0,1
10,148.076923077,176.538461538,24.0,32.0,1
11,210.0,233.846153846,24.0,32.0,1
12,221.538461538,235.0,24.0,24.0,1
13,70.3846153846,202.307692308,24.0,18.0,1
14,73.8461538462,210.384615385,22.0,16.0,1
15,8.07692307692,114.615384615,22.0,16.0,1
16,20.7692307692,279.615384615,32.0,20.0,1
