#item,x,y,dx,dy,label
0,6.92307692308,0.769230769231,34.0,24.0,1
1,38.4615384615,0.384615384615,34.0,24.0,1
2,68.4615384615,15.7692307692,20.0,24.0,1
3,95.3846153846,23.8461538462,20.0,32.0,1
4,106.923076923,7.69230769231,24.0,24.0,1
5,121.153846154,48.4615384615,20.0,22.0,1
6,143.846153846,0.0,30.0,26.0,1
7,192.307692308,0.384615384615,28.0,12.0,1
8,213.461538462,8.07692307692,22.0,24.0,1
9,175.384615385,163.846153846,22.0,32.0,1
10,266.153846154,38.0769230769,20.0,26.0,1
11,163.076923077,272.307692308,24.0,20.0,1
12,175.769230769,280.384615385,24.0,20.0,1
