#item,x,y,dx,dy,label
0,51.4285714286,199.523809524,22.0,32.0,1
1,150.476190476,208.095238095,20.0,32.0,1
2,113.80952381,63.3333333333,18.0,30.0,1
3,135.238095238,60.0,22.0,32.0,1
4,153.333333333,29.5238095238,26.0,32.0,1
5,138.571428571,21.4285714286,26.0,26.0,1
6,119.047619048,279.047619048,24.0,20.0,1
7,246.666666667,221.428571429,16.0,20.0,1
8,262.857142857,208.095238095,20.0,24.0,1
9,262.857142857,253.80952381,20.0,24.0,1
10,276.19047619,230.476190476,22.0,24.0,1
11,229.523809524,145.714285714,18.0,24.0,1
12,136.666666667,92.380952381,22.0,24.0,1
13,4.28571428571,6.66666666667,22.0,24.0,1
14,160.952380952,0.47619047619,26.0,20.0,1
15,227.619047619,34.2857142857,26.0,20.0,1
16,238.571428571,10.0,20.0,24.0,1
17,256.19047619,3.80952380952,22.0,20.0,1
