#item,x,y,dx,dy,label
0,68.4615384615,0.769230769231,38.0,18.0,1
1,106.538461538,1.15384615385,46.0,40.0,1
2,196.153846154,10.3846153846,34.0,30.0,1
3,154.230769231,46.9230769231,42.0,38.0,1
4,191.538461538,41.9230769231,40.0,42.0,1
5,223.076923077,30.7692307692,42.0,38.0,1
6,236.538461538,50.0,40.0,26.0,1
7,245.769230769,8.07692307692,50.0,32.0,1
8,21.1538461538,62.6923076923,40.0,50.0,1
9,140.384615385,146.923076923,28.0,38.0,1
10,116.538461538,163.846153846,30.0,24.0,1
11,150.0,208.076923077,36.0,50.0,1
12,173.461538462,188.461538462,56.0,38.0,1
13,24.6153846154,257.692307692,50.0,36.0,1
14,278.846153846,59.6153846154,20.0,50.0,1
